finding,ICD10_code,PFx,Word Count,PFx_ICD10_code,_0_agent_icd10_codes,_0_icd10_matches,_0_pfx_icd10_matches,_0_flesch,accuracy_agent_icd10,accuracy_pfx_icd10,accuracy,readability_difference,overall_score,GT_Trimmed,Agent_Trimmed,relaxed_accuracy_agent_icd10,pfx_icd10_trimmed,relaxed_accuracy_pfx_icd10,relaxed_accuracy,relaxed_overall_score
Pericardial Effusion,I31.3,"A pericardial effusion is when there is extra fluid around the heart. This fluid is usually found by accident during tests for other reasons. Most of the time, a small amount of fluid does not cause problems and might not need any treatment. However, if the fluid builds up too much, it can make it hard for the heart to work properly. This might cause symptoms like chest pain or trouble breathing. If you notice any of these symptoms, it's important to let your doctor know so they can check it out.",92,I31.3,I31.3,TRUE,TRUE,81.33,1,1,1,3.67,1.642826552,I31,I31,1,I31,1,1,1.675676552
Pericardial Effusion,I31.3,"A pericardial effusion is when there is extra fluid around the heart. This fluid is usually found by accident during tests for other reasons. Most of the time, a small amount of fluid does not cause any problems and does not need treatment. However, if the fluid builds up too much, it can make it hard for the heart to work properly. This might cause symptoms like chest pain or trouble breathing. If you notice any of these symptoms, it's important to let your doctor know so they can check it out.",92,I31.3,I31.3,TRUE,TRUE,81.33,1,1,1,3.67,1.642826552,I31,I31,1,I31,1,1,1.675676552
Pericardial Effusion,I31.3,"A pericardial effusion is when there is extra fluid around the heart. This fluid is usually found by accident during tests for other reasons. Most of the time, a small amount of fluid does not cause any problems and does not need treatment. However, if the fluid builds up too much, it can make it hard for the heart to work properly. This might cause symptoms like chest pain or trouble breathing. If you notice any of these symptoms, it's important to let your doctor know so they can check it out.",92,I31.3,I31.3,TRUE,TRUE,81.33,1,1,1,3.67,1.642826552,I31,I31,1,I31,1,1,1.675676552
Pericardial Effusion,I31.3,"A pericardial effusion is when there is extra fluid around the heart. This fluid is found in the sac that surrounds the heart, called the pericardium. Sometimes, this fluid is discovered by accident during tests for other reasons. Most of the time, a small amount of fluid does not cause any problems and might not need treatment. However, if the fluid builds up too much, it can make it hard for the heart to work properly. If you notice symptoms like chest pain or trouble breathing, it's important to let your doctor know.",93,I31.3,I31.3,TRUE,TRUE,72.66,1,1,1,12.34,1.614992504,I31,I31,1,I31,1,1,1.676482055
Left Ventricular Hypertrophy,I51.7,"Left Ventricular Hypertrophy (LVH) means that the muscle wall of the heart's left ventricle has become thickened. This can happen because the heart is working harder than normal, often due to high blood pressure or other heart conditions. While LVH itself might not cause symptoms, it can be a sign that the heart is under stress. It's important to manage any underlying conditions, like high blood pressure, to help prevent further heart problems. Regular check-ups with your healthcare provider can help monitor your heart health and ensure any necessary treatments are provided.",92,I51.7,I51.7,TRUE,TRUE,61.26,1,1,1,23.74,1.608084074,I51,I51,1,I51,1,1,1.676684644
Left Ventricular Hypertrophy,I51.7,"Left ventricular hypertrophy (LVH) means that the muscle wall of the heart's left pumping chamber has thickened. This can happen because the heart is working harder than normal, often due to high blood pressure or other heart conditions. While LVH itself might not cause symptoms, it can be a sign that the heart is under stress. It's important to manage any underlying conditions to help the heart work more efficiently. Regular check-ups can help monitor heart health and ensure that any necessary treatments are started early.",86,I51.7,I51.7,TRUE,TRUE,62.48,1,1,1,22.52,1.608503401,I51,I51,1,I51,1,1,1.676672317
Left Ventricular Hypertrophy,I51.7,"Left ventricular hypertrophy (LVH) means that the muscle wall of the heart's left pumping chamber has thickened. This can happen because the heart is working harder than normal, often due to high blood pressure or other heart conditions. While LVH itself might not cause symptoms, it can be a sign of underlying heart issues. It's important to manage any contributing factors like high blood pressure to help prevent further heart problems. Regular check-ups can help monitor heart health and ensure any necessary treatments are started early.",86,I51.7,I51.7,TRUE,TRUE,62.48,1,1,1,22.52,1.608503401,I51,I51,1,I51,1,1,1.676672317
Left Ventricular Hypertrophy,I51.7,"Left ventricular hypertrophy (LVH) means that the muscle wall of the heart's left ventricle has thickened. This can happen because the heart is working harder than normal, often due to high blood pressure or other heart conditions. While LVH itself might not cause symptoms, it can be a sign that the heart is under stress. It's important to manage any underlying conditions to help prevent further heart problems. Regular check-ups and a healthy lifestyle, including exercise and a balanced diet, can support heart health and help manage LVH.",88,I51.7,I51.7,TRUE,TRUE,62.07,1,1,1,22.93,1.60835771,I51,I51,1,I51,1,1,1.6766766
Left Ventricular Hypertrophy,I51.7,"Left ventricular hypertrophy (LVH) means that the muscle wall of the heart's left ventricle has thickened. This can happen because the heart is working harder than normal, often due to high blood pressure or other heart conditions. While LVH itself might not cause symptoms, it can be a sign that the heart is under stress. It's important to manage any underlying conditions to help prevent further heart problems. Regular check-ups and a healthy lifestyle, including exercise and a balanced diet, can support heart health and help manage LVH.",88,I51.7,I51.7,TRUE,TRUE,62.07,1,1,1,22.93,1.60835771,I51,I51,1,I51,1,1,1.6766766
Myocardial Fibrosis,I51.4,"Myocardial fibrosis is a condition where there is an increase in fibrous tissue in the heart muscle. This can sometimes be found incidentally during imaging tests. Patients should know that myocardial fibrosis can affect how the heart works, but it often doesn't cause symptoms right away. It's important to understand that this condition can be related to other heart issues, so keeping an eye on heart health is important. If you notice symptoms like shortness of breath or chest pain, it's a good idea to talk to a healthcare provider.",90,I51.4,I51.4,TRUE,TRUE,61.67,1,1,1,23.33,1.608220304,I51,I51,1,I51,1,1,1.676680639
Myocardial Fibrosis,I51.4,"Myocardial fibrosis is a condition where there is an increase in fibrous tissue in the heart muscle. This can happen due to various reasons, such as aging or after an injury to the heart. It is often found incidentally during imaging tests. Patients should know that myocardial fibrosis can sometimes affect how the heart works, but it often does not cause symptoms. It's important to maintain a healthy lifestyle, including regular exercise and a balanced diet, to support heart health. If there are any concerns or symptoms like chest pain or shortness of breath, further evaluation may be needed.",99,I51.4,I51.7,FALSE,TRUE,63.19,0,1,0.5,21.81,0.8087680842,I51,I51,1,I51,1,1,1.710572495
Myocardial Fibrosis,I51.4,"Myocardial fibrosis is a condition where there is an increase in fibrous tissue in the heart muscle. This can sometimes be found incidentally during imaging tests. Patients should know that myocardial fibrosis can affect how the heart works, but it often doesn't cause symptoms right away. It's important to understand that this condition can be related to other heart issues, so keeping an eye on heart health is important. If you notice symptoms like shortness of breath or chest pain, it's a good idea to talk to a healthcare provider about it.",92,I51.4,I51.4,TRUE,TRUE,61.26,1,1,1,23.74,1.608084074,I51,I51,1,I51,1,1,1.676684644
Myocardial Fibrosis,I51.4,"Myocardial fibrosis is a condition where there is an increase in fibrous tissue in the heart muscle. This can happen due to various reasons, such as aging or after an injury to the heart. It is often found incidentally during imaging tests. Patients should know that myocardial fibrosis can sometimes affect how the heart works, but it often doesn't cause symptoms on its own. It's important to maintain a healthy lifestyle, including regular exercise and a balanced diet, to support heart health. If there are any concerns or symptoms like chest pain or shortness of breath, further evaluation may be needed.",101,I51.4,I51.4,TRUE,TRUE,62.88,1,1,1,22.12,1.608650519,I51,I51,1,I51,1,1,1.676667993
Myocardial Fibrosis,I51.4,"Myocardial fibrosis is a condition where there is an increase in fibrous tissue in the heart muscle. This can be found incidentally during imaging tests like an MRI or CT scan. Patients should know that myocardial fibrosis can sometimes be associated with other heart conditions, but it might not cause any symptoms on its own. It is important to understand that this finding does not always mean there is a serious problem. However, it can affect how the heart works over time. If there are any concerns or symptoms like shortness of breath or chest pain, further evaluation might be needed to understand its impact on heart function.",108,I51.4,I51.7,FALSE,TRUE,61.67,0,1,0.5,23.33,0.8082203042,I51,I51,1,I51,1,1,1.710605992
