finding,ICD10_code,PFx,Word Count,PFx_ICD10_code,_0_agent_icd10_codes,_0_icd10_matches,_0_pfx_icd10_matches,_0_flesch,accuracy_agent_icd10,accuracy_pfx_icd10,accuracy,readability_difference,overall_score,GT_Trimmed,Agent_Trimmed,relaxed_accuracy_agent_icd10,pfx_icd10_trimmed,relaxed_accuracy_pfx_icd10,relaxed_accuracy,relaxed_overall_score
Lung Metastases,C78.00,Lung metastases mean that cancer cells have spread to the lungs from another part of the body. This happens when cancer cells break away from the original tumor and travel through the bloodstream or lymph system to the lungs. These cells can grow into new tumors in the lungs. It's like when seeds from a plant are carried by the wind and start growing in a new place. This can make it harder to breathe and may cause coughing or chest pain. It's important to talk to your doctor about what this means for your health.,96,Z85.118,C78.00,TRUE,FALSE,89.08,1,0,0.5,4.08,0.8393700787,C78,C78,1,Z85,0,0.5,0.8393700787
Pulmonary Hamartoma,D14.3,"A pulmonary hamartoma is a non-cancerous growth in the lungs. Think of it like a small lump or bump that doesn't usually cause any harm. It's made up of a mix of tissues like cartilage, fat, and muscle. Most of the time, people don't even know they have it because it doesn't cause symptoms. Doctors often find it by accident when doing tests for other reasons. It's important to know that this type of growth is not cancer and usually doesn't turn into cancer. If you have questions, you can always ask your doctor for more information.",97,Z03.89,D14.3,TRUE,FALSE,74.29,1,0,0.5,10.71,0.8170794193,D14,D14,1,Z03,0,0.5,0.8170794193
Chronic Bronchitis,J41.8,"Chronic bronchitis is a condition where the tubes that carry air to your lungs, called bronchi, are inflamed and produce a lot of mucus. This makes it hard to breathe and can cause coughing. It's like when you have a cold, but it lasts for a long time. People with chronic bronchitis often cough up mucus and feel tired. It's important to avoid smoking and stay away from things that can irritate your lungs, like dust and strong smells. Drinking plenty of water and using a humidifier can help make breathing easier.",92,J41.0,J42,FALSE,FALSE,81.33,0,0,0,3.67,0.04282655246,J41,J42,0,J41,1,0.5,0.8428265525
Hypersensitivity Pneumonitis,J67.9,"Hypersensitivity pneumonitis is a condition where your lungs become inflamed because of an allergic reaction to something you breathed in, like dust, mold, or animal dander. It's like when you have an allergy, but it affects your lungs. This can make it hard to breathe and might cause coughing or a fever. It's important to try to avoid the things that cause this reaction. If you notice these symptoms, it's a good idea to talk to a healthcare provider to find out what might be causing it and how to feel better.",92,T78.40XA,J67.9,TRUE,FALSE,69.72,1,0,0.5,15.28,0.8122850123,J67,J67,1,T78,0,0.5,0.8122850123
Bronchiolitis Obliterans,J44.81,"Bronchiolitis Obliterans is a condition that affects the small airways in your lungs. These airways, called bronchioles, can become inflamed and scarred, making it hard for air to move in and out of your lungs. This can cause symptoms like coughing, shortness of breath, and wheezing. It's important to avoid things that can irritate your lungs, like smoking or being around smoke. Sometimes, this condition can happen after an infection or exposure to certain chemicals. It's a good idea to talk to your doctor about how to manage your symptoms and keep your lungs healthy.",95,J44.9,J84.89,FALSE,FALSE,72.36,0,0,0,12.64,0.0146627566,J44,J84,0,J44,1,0.5,0.8146627566
Pulmonary Sequestration,Q33.2,"Pulmonary sequestration is a condition where a small part of the lung doesn't connect to the normal airways and blood vessels. It's like having a tiny piece of lung that doesn't work the way it should. This part of the lung gets its blood supply from an unusual source, not the usual lung arteries. It doesn't usually cause problems, but sometimes it can lead to infections or breathing issues. Doctors often find it by accident when doing tests for other reasons. If needed, they can treat it with surgery or other methods.",92,Q33.2,Q33.2,TRUE,TRUE,72.87,1,1,1,12.13,1.615232292,Q33,Q33,1,Q33,1,1,1.615232292
Pleural Effusion,J90,"A pleural effusion is when extra fluid builds up around the lungs. Imagine your lungs are like balloons, and they need space to fill up with air. When there's too much fluid, it can make it hard for the lungs to expand fully, which might cause you to feel short of breath or have a cough. This fluid can come from different causes, like an infection, heart problems, or even after surgery. Doctors can help figure out why it's happening and what to do about it.",86,R09.1,J90,TRUE,FALSE,79.4,1,0,0.5,5.6,0.8303030303,J90,J90,1,R09,0,0.5,0.8303030303
Pulmonary Hypertension,I27.0,"Pulmonary hypertension is a condition where the blood pressure in the lungs' arteries is higher than normal. This can make it harder for your heart to pump blood through your lungs, which might cause you to feel tired or short of breath. Imagine if a garden hose had a kink in it, making it harder for water to flow through. That's similar to what happens in your lungs. It's important to keep an eye on this condition because it can affect how well your heart and lungs work together.",89,R06.02,I27.0,TRUE,FALSE,78.79,1,0,0.5,6.21,0.827739251,I27,I27,1,R06,0,0.5,0.827739251
Mediastinal Mass,J98.5,"A mediastinal mass is a lump or growth that is found in the area between your lungs, called the mediastinum. This area is important because it contains your heart, large blood vessels, and other important structures. Sometimes, these masses are found by accident when you have a chest X-ray or scan for another reason. Not all masses are harmful, but some can be serious. It's important to find out more about it to understand if it needs treatment. Your doctor will guide you on the next steps to take.",89,R22.2,R91.1,FALSE,FALSE,73.37,0,0,0,11.63,0.01583531275,J98,R91,0,R22,0,0,0.01583531275
Thymoma,C37,"A thymoma is a type of tumor that starts in the thymus gland, which is a small organ in your chest that helps your immune system. Most thymomas grow slowly and are not cancerous, but some can be. You might not feel any symptoms at first, but sometimes it can cause chest pain, cough, or trouble breathing. Doctors usually find thymomas during tests for other things. It's important to talk to your doctor about what this means for you and what steps to take next.",85,R91.8,D15.0,FALSE,FALSE,79.6,0,0,0,5.4,0.03125,C37,D15,0,R91,0,0,0.03125
Thymic Hyperplasia,E32.0,"Thymic hyperplasia is when the thymus gland, which is a small organ in your chest, gets bigger than usual. The thymus is important because it helps your body fight off germs and stay healthy. Sometimes, the thymus can grow larger, but it doesn't always mean something is wrong. It can happen naturally, especially in young people, and often doesn't cause any problems. Doctors might find it by accident when looking at chest scans for other reasons. Usually, it doesn't need treatment unless it causes symptoms or is linked to other health issues.",92,R68.89,D15.0,FALSE,FALSE,64.41,0,0,0,20.59,0.009263547939,E32,D15,0,R68,0,0,0.009263547939
Esophageal Cyst,Q39.8,"An esophageal cyst is a small, fluid-filled sac that can form in the esophagus, which is the tube that carries food from your mouth to your stomach. These cysts are usually not cancerous and often don't cause any symptoms. However, if they grow large, they might make it hard to swallow or cause discomfort. Doctors usually find them by accident when doing tests for other reasons. If the cyst is causing problems, a doctor might suggest removing it. But if it's not bothering you, they might just keep an eye on it.",92,R68.89,Q39.8,TRUE,FALSE,72.87,1,0,0.5,12.13,0.8152322925,Q39,Q39,1,R68,0,0.5,0.8152322925
Bronchogenic Cyst,J98.4,"A bronchogenic cyst is like a small bubble or sac that forms in the chest area, usually near the lungs or windpipe. It's something that happens when a person is developing before birth. Most of the time, these cysts don't cause any problems and people don't even know they have them. However, sometimes they can grow bigger and press on nearby areas, which might cause coughing or trouble breathing. If that happens, doctors can help by removing the cyst. But often, they just keep an eye on it to make sure it doesn't cause any issues.",96,Z03.89,Q33.0,FALSE,FALSE,80.62,0,0,0,4.38,0.03717472119,J98,Q33,0,Z03,0,0,0.03717472119
Mediastinal Fat Necrosis,M79.89,"Mediastinal fat necrosis is when the fat tissue in the middle part of your chest, called the mediastinum, gets damaged and starts to break down. This area is between your lungs and near your heart. It can happen because of an injury, surgery, or sometimes without a clear reason. When the fat tissue breaks down, it can cause pain or discomfort in your chest. It's like when you bruise your skin, but it happens inside your chest. Usually, it doesn't cause serious problems, but it's good to know about it so you can understand any symptoms you might feel.",99,R07.9,M79.89,TRUE,FALSE,80.11,1,0,0.5,4.89,0.8339558574,M79,M79,1,R07,0,0.5,0.8339558574
Sarcoidosis,D86.0,"Sarcoidosis is a condition where small lumps of cells, called granulomas, form in different parts of your body. These lumps can show up in places like your lungs, skin, or eyes. Doctors aren't exactly sure why this happens, but it might be related to your immune system reacting too strongly. Sometimes, people with sarcoidosis don't feel sick at all, while others might feel tired, have a cough, or notice changes in their skin. It's important to talk to your doctor if you have any symptoms or concerns.",87,D86.9,D86.9,FALSE,FALSE,70.73,0,0,0,14.27,0.01309757695,D86,D86,1,D86,1,1,1.613097577
Mediastinal Lymphadenopathy,R59.0,"Mediastinal lymphadenopathy means that the lymph nodes in the area between your lungs, called the mediastinum, are larger than usual. Lymph nodes are small, bean-shaped structures that help your body fight infections. When they get bigger, it can be because they are working hard to fight off germs or because of other reasons. Sometimes, it happens when you have a cold or an infection. Other times, it might be due to something more serious. It's important to keep an eye on it and talk to your doctor about what it might mean for your health.",95,R59.0,R59.1,FALSE,TRUE,80.82,0,1,0.5,4.18,0.8386100386,R59,R59,1,R59,1,1,1.638610039
Teratoma,D15.2,"A teratoma is a type of tumor that can contain different kinds of tissues, like hair, muscle, or even teeth. It's like a little bundle of mixed-up cells that didn't grow the way they were supposed to. These tumors can be found in different parts of the body, but they are most common in the ovaries or testicles. Teratomas can be either benign, which means they are not cancerous, or malignant, which means they are cancerous. Doctors usually find them by accident during tests for other things, and they might need to be removed if they cause problems.",98,D48.1,D43.9,FALSE,FALSE,68.5,0,0,0,16.5,0.01142857143,D15,D43,0,D48,0,0,0.01142857143
